idHebergement,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES
13303,96,40
13313,33,15
13314,16,8
13315,56,25
13316,19,8
13321,84,39
13322,48,24
13323,120,53
13324,82,37
13325,99,46
13331,188,65
13332,105,47
13333,590,295
13334,302,151
13335,190,95
13336,8,4
13337,126,68
13338,98,43
13339,55,28
13341,37,15
13342,22,10
13343,16,10
13344,15,5
13345,190,83
13346,40,16
13347,157,62
13348,130,60
13349,100,50
13350,253,113
13351,NULL,165
13352,74,32
13355,56,26
13363,74,37
13364,121,60
13365,32,13
13366,43,20
13367,38,17
13372,562,150
13373,168,84
13374,32,14
13375,20,9
13376,92,42
13377,25,10
13378,144,72
13379,171,56
13380,25,13
13381,127,66
13382,168,84
13387,73,40
13388,80,36
13389,25,13
13390,56,28
13391,84,50
13401,18,10
13402,33,16
13403,172,72
13406,19,9
13407,28,13
13408,25,14
13409,56,27
13410,93,48
13411,25,11
13413,430,125
13416,46,21
13417,300,150
13418,130,63
13419,50,22
13420,187,71
13421,167,78
13423,92,40
13424,36,18
13429,96,48
13430,78,46
13431,122,61
13432,86,35
13433,27,12
13434,187,69
13435,76,35
13436,107,50
13437,16,10
13438,99,54
13439,31,15
13440,116,51
13441,280,112
13442,119,72
13443,276,132
13444,56,27
13454,NULL,76
13455,215,91
13456,49,29
13457,NULL,348
13458,47,24
13459,63,35
13460,36,21
13461,49,21
13462,370,94
13463,110,48
13464,29,12
13468,http://www.lacocoteraie.com,NULL
13477,30,13
13478,128,49
13479,29,12
13481,40,20
13482,117,51
13483,30,14
13484,76,22
13485,28,14
13486,159,70
13487,18,6
13488,28,11
13489,45,21
13490,18,7
13491,25,8
13492,44,17
13493,48,18
13494,338,121
13495,8355.html,NULL
13496,69,30
13497,120,63
13498,14,6
13502,56,28
13503,82,42
13504,46,30
13505,39,18
13508,144,60
13509,62,30
13510,184,72
13511,136,68
13512,88,45
13515,99,57
13516,48,24
13517,NULL,28
13518,135,55
13527,25,12
13528,174,93
13529,17,7
13534,22,11
13535,45,23
13536,98,43
13537,68,35
13538,60,23
13539,96,42
13544,26,11
13551,14,7
13554,40,17
13555,18,9
13556,53,29
13557,49,17
13564,88,28
13565,75,39
13569,61,21
13570,150,72
13571,268,96
13572,252,90
13573,96,41
13576,144,65
13577,66,28
13578,176,69
13579,90,44
13582,14,6
13583,16,7
13586,155,66
13587,99,48
13588,122,54
13589,116,55
13590,42,16
13591,52,26
13592,186,88
13593,159,63
13597,40,15
13598,49,25
13599,96,53
13602,46,20
13604,30,11
13605,81,35
13606,46,23
13607,46,23
13608,133,62
13612,18,7
13613,182,91
13614,54,23
13615,74,29
13616,98,47
13619,351,119
13620,80,45
13621,51,17
13622,79,33
13623,88,35
13624,19,10
13626,39,20
13629,34,17
13637,64,31
13638,107,52
13641,36,16
13642,64,31
13643,18,11
13644,168,81
13645,86,42
13646,100,49
13647,62,26
13648,33,16
13649,45,24
13650,9,4
13651,120,59
13652,56,27
13653,194,86
13654,189,78
13655,120,60
13656,50,25
13657,30,11
13658,119,54
13659,30,14
13660,26,10
13662,23,9
13675,118,59
13676,98,50
13678,44,22
13679,40,16
13680,69,30
13681,80,33
13682,30,14
13683,116,46
13684,72,32
13685,45,19
13686,22,11
13687,110,49
13688,79,37
13689,16,7
13690,102,50
13691,27,11
13693,NULL,18
13694,57,28
13698,30,15
13699,102,48
13710,219,82
13711,23,10
13712,31,14
13713,29,14
13714,74,37
13715,168,84
13716,83,46
13717,20,10
13718,NULL,46
13719,43,16
13720,210,80
13730,47,20
13731,36,14
13733,38,19
13734,102,51
13739,70,35
13740,55,23
13741,20,8
13742,146,54
13743,113,55
13744,25,10
13745,84,37
13747,116,56
13748,92,41
13749,18,8
13750,46,19
13752,98,34
13753,46,23
13759,96,52
13760,386,149
13761,NULL,91
13762,82,36
13765,NULL,80
13766,72,36
13770,27,15
13771,72,32
13772,77,30
13773,16,6
13774,36,17
13775,110,55
13776,181,72
13781,307,150
13782,131,48
13783,74,33
13784,42,15
13785,73,40
13790,150,75
13791,112,47
13792,54,18
13793,44,16
13794,124,45
13795,75,32
13796,112,45
13797,35,12
13804,26,13
13805,36,17
13806,118,50
13807,20,10
13808,35,15
13810,108,41
13811,NULL,215
13812,100,42
13813,29,16
13814,90,35
13815,60,30
13820,71,39
13821,24,12
13822,38,19
13823,92,49
13824,20,10
13825,119,58
13826,94,42
13827,98,47
13828,143,58
13829,61,33
13830,www.hotelbb.com,NULL
13841,53,24
13842,14,7
13843,20,10
13844,49,20
13845,59,29
13846,32,16
13847,180,82
13848,198,67
13849,322,150
13850,63,25
13854,14,8
13855,49,24
13856,209,98
13857,20,10
13858,40,18
13864,24,10
13865,120,60
13866,46,19
13867,56,19
13868,125,59
13869,160,80
13870,49,26
13871,26,11
13872,83,46
13873,200,100
13874,28,16
13875,64,30
13876,30,12
13877,54,22
13878,118,56
13880,140,62
13885,42,21
13886,24,12
13887,91,38
13888,120,48
13889,84,33
13890,21,6
13891,70,30
13894,36,19
13895,38,17
13896,170,85
13897,114,57
13898,48,17
13899,45,20
13907,NULL,50
13908,160,77
13909,132,61
13910,160,72
13917,288,144
13918,60,24
13919,89,48
13920,28,14
13921,37,17
13922,137,54
13929,370,185
13931,56,28
13932,118,47
13933,27,10
13934,61,29
13935,116,62
13936,72,32
13939,102,56
13940,50,23
13941,18,7
13942,235,114
13943,54,24
13944,37,14
13953,195,95
13954,51,20
13956,183,61
13957,30,10
13958,44,19
13967,86,34
13968,31,16
13969,58,23
13970,47,22
13971,112,56
13974,111,46
13975,165,73
13976,30,15
13980,649,218
13981,206,96
13985,14,7
13986,83,39
13987,69,31
13988,36,16
13989,48,23
13990,12,6
13992,40,20
13994,53,23
13995,292,128
13996,14,7
13997,27,12
13998,70,32
13999,50,24
14000,58,24
14001,22,10
14002,56,20
14003,84,42
14004,22,9
14005,162,65
14006,124,56
14009,80,30
14010,97,42
14011,22,8
14012,72,20
14013,NULL,15
14015,132,60
14016,12,5
14022,128,63
14023,60,31
14024,80,40
14025,43,18
14026,65,28
14027,32,14
14028,64,31
14029,45,21
14030,56,28
14031,66,31
14032,21,10
14033,246,123
14034,26,11
14039,143,56
14040,144,74
14041,51,21
14042,92,46
14052,93,45
14053,30,13
14054,142,60
14055,92,45
14056,52,29
14057,313,91
14058,18,8
14059,102,50
14060,36,16
14061,79,24
14062,46,20
14063,54,20
14064,25,12
14065,76,36
14066,67,31
14067,28,10
14068,96,48
14069,42,18
14070,20,10
14071,216,100
14072,60,29
14073,209,77
14074,280,122
14075,32,16
14076,41,19
14077,14,7
14081,130,38
14085,52,25
14086,52,22
14087,117,48
14088,85,41
14089,52,21
14090,75,41
14091,25,10
14092,218,107
14093,84,40
14094,21,10
14095,74,36
14096,125,63
14104,130,58
14105,54,26
14106,195,81
14108,87,36
14109,14,6
14113,75,33
14114,22,9
14115,30,10
14116,99,43
14117,114,56
14118,63,26
14121,99,53
14125,81,35
14126,33,14
14127,23,9
14128,26,14
14129,94,47
14131,111,49
14133,45,19
14134,186,92
14135,47,23
14136,144,64
14137,78,45
14138,105,33
14142,51,26
14143,98,49
14144,NULL,68
14145,146,77
14146,156,67
14147,34,14
14148,140,67
14149,83,39
14150,120,60
14151,80,40
14152,26,13
14153,142,71
14154,27,10
14155,36,18
14159,140,59
14160,17,8
14163,64,23
14164,272,124
14165,54,26
14166,215,80
14167,72,35
14168,13,6
14169,48,29
14170,318,133
14172,66,30
14173,51,25
14174,20,9
14175,70,27
14176,36,13
14177,NULL,136
14178,48,20
14179,57,24
14180,64,28
14181,85,38
14182,21,10
14194,41,20
14195,36,17
14196,18,9
14197,20,10
14198,24,11
14199,147,99
14203,48,18
14204,392,96
14206,356,178
14207,44,19
14208,47,21
14209,232,116
14218,91,45
14219,313,147
14220,38,17
14221,30,11
14222,49,23
14223,126,63
14224,121,42
14225,26,11
14226,31,16
14227,100,43
14228,427,199
14229,36,18
14230,123,58
14235,172,86
14242,100,50
14243,108,43
14244,20,9
14245,40,15
14251,249,75
14252,43,19
14262,82,38
14263,54,28
14264,14,5
14267,146,74
14270,31,14
14271,23,11
14272,20,8
14273,44,25
14274,64,29
14275,49,19
14276,52,22
14277,56,27
14278,90,38
14279,46,20
14280,122,61
14281,170,57
14283,54,31
14290,41,19
14291,26,11
14292,194,80
14293,35,16
14294,65,40
14295,78,36
14296,66,34
14297,16,8
14298,41,13
14299,913,470
14300,354,162
14301,172,72
14302,28,14
14303,151,77
14304,44,21
14305,39,18
14309,26,11
14310,51,21
14311,84,40
14312,86,40
14313,45,24
14314,162,62
14321,24,12
14322,40,14
14323,66,32
14324,70,32
14325,58,27
14326,88,39
14327,NULL,160
14328,57,24
14329,82,38
14330,64,28
14336,99,48
14337,146,73
14338,56,31
14339,126,63
14340,NULL,24
14341,223,100
14342,17,8
14343,29,14
14344,30,11
14345,46,23
14361,120,45
14362,33,13
14363,47,18
14364,70,34
14365,99,47
14366,40,18
14368,80,38
14369,447,139
14370,52,26
14377,146,73
14378,22,10
14381,66,30
14382,140,76
14383,94,47
14386,18,8
14387,826,396
14388,216,108
14389,77,39
14390,171,74
14391,207,70
14392,72,37
14393,36,16
14398,61,36
14401,84,42
14402,140,60
14403,148,74
14404,46,25
14406,98,49
14408,144,72
14409,129,59
14410,78,40
14411,150,49
14412,96,43
14413,37,17
14414,25,12
14415,80,38
14416,63,32
14417,19,6
14418,40,18
14419,92,46
14420,67,38
14421,62,24
14424,14,16
14431,96,43
14432,59,32
14433,80,40
14434,177,81
14435,577,88
14436,124,61
14437,162,81
14438,14,7
14439,186,87
14441,140,48
14442,39,18
14443,48,19
14444,48,23
14445,52,27
14446,52,24
14447,184,87
14448,28,12
14449,90,42
14450,56,28
14451,459,159
14458,52,26
14459,19,8
14462,70,42
14476,65,31
14477,63,23
14478,190,85
14479,116,56
14480,288,144
14481,22,10
14484,57,34
14485,40,20
14486,50,24
14487,25,13
14488,41,18
14489,30,16
14490,180,118
14491,52,26
14492,69,31
14494,34,15
14499,50,23
14500,22,11
14502,58,25
14503,165,90
14504,45,21
14505,600,286
14506,552,276
14507,33,15
14512,63,24
14513,49,19
14514,57,25
14515,203,75
14516,48,19
14518,165,51
14520,103,49
14521,50,20
14522,225,112
14523,49,22
14524,12,5
14537,66,35
14538,145,60
14539,26,13
14540,152,72
14541,179,71
14542,36,18
14543,24,10
14544,44,19
14545,30,14
14546,50,22
14547,23,10
14549,81,34
14553,121,54
14554,20,8
14555,267,120
14556,143,58
14557,85,40
14558,72,40
14563,68,34
14572,20,10
14573,21,9
14575,86,49
14576,60,24
14577,143,64
14580,120,54
14581,8114.html,NULL
14582,32,13
14583,35,15
14584,75,27
14585,374,175
14586,144,65
14587,95,28
14588,90,39
14589,46,23
14590,40,18
14591,41,18
14592,112,49
14593,50,23
14594,35,16
14595,126,61
14596,343,119
14597,21,9
14598,183,83
14605,30,15
14606,19,8
14607,55,20
14608,130,56
14609,25,11
14610,88,49
14611,30,8
14612,33,12
14613,100,43
14618,91,48
14619,114,57
14622,194,72
14623,63,21
14624,36,15
14625,29,14
14626,27,13
14630,102,50
14631,67,29
14632,200,100
14633,20,9
14634,51,29
14635,144,61
14636,34,17
14637,36,12
14640,63,30
14641,66,30
14642,20,10
14643,83,39
14644,76,38
14645,71,42
14646,398,110
14658,232,116
14664,62,24
14665,120,60
14666,41,19
14667,80,42
14668,28,12
14669,48,20
14670,18,8
14671,54,27
14672,223,75
14673,63,25
14674,NULL,29
14675,89,40
14682,45,19
14683,82,45
14684,363,120
14685,50,29
14686,56,28
14688,157,72
14689,91,12
14690,39,15
14691,72,35
14692,24,10
14693,54,22
14694,30,15
14695,26,10
14698,49,20
14700,86,43
14702,122,61
14703,20,9
14704,105,41
14705,29,17
14708,49,25
14709,30,14
14711,NULL,160
14712,103,39
14713,18,8
14714,12,6
14715,26,12
14716,145,48
14717,52,23
14718,22,9
14719,47,20
14720,91,44
14721,45,22
14728,47,20
14729,90,48
14730,45,19
14733,274,34
14734,30,13
14735,25,12
14742,30,12
14743,91,48
14744,23,8
14745,NULL,55
14746,214,103
14747,40,16
14748,207,84
14749,129,66
14753,69,36
14754,28,13
14755,90,44
14756,30,14
14757,23,10
14763,23,10
14764,142,71
14768,228,114
14769,34,16
14770,30,15
14771,87,40
14772,64,14
14773,31,16
14774,23,7
14775,6,6
14777,147,55
14778,93,42
14779,326,163
14780,45,20
14781,50,27
14782,39,16
14783,76,26
14787,19,7
14788,39,26
14789,52,24
14792,160,80
14793,56,24
14794,29,12
14795,65,32
14796,97,48
14797,52,26
14798,132,63
14799,94,40
14800,41,23
14803,24,11
14804,29,12
14805,20,10
14806,240,96
14807,111,59
14808,80,32
14813,26,12
14814,149,72
14815,70,40
14816,24,11
14817,73,34
14818,NULL,36
14819,36,10
14820,52,26
14821,36,17
14822,156,70
14823,35,16
14824,96,41
14825,86,43
14826,150,65
14828,130,61
14829,28,14
14830,250,125
14831,64,29
14833,117,63
14837,16,8
14838,80,30
14839,51,24
14840,44,16
14841,31,15
14842,228,80
14843,252,126
14844,129,54
14845,280,72
14846,40,20
14850,140,70
14851,154,60
14852,115,52
14857,70,22
14858,NULL,74
14863,66,32
14864,50,17
14865,121,47
14868,249,125
14869,86,42
14870,16,8
14871,98,51
14872,130,41
14881,110,49
14882,194,73
14884,49,21
14885,62,28
14892,45,18
14893,192,64
14894,87,28
14895,26,10
14899,119,57
14901,204,91
14902,26,10
14903,89,39
14904,155,66
14905,120,48
14906,62,29
14911,97,44
14912,34,11
14913,240,77
14914,120,64
14915,25,10
14921,57,26
14922,342,165
14923,242,121
14924,76,30
14925,106,50
14928,60,26
14929,130,65
14930,63,29
14931,80,40
14932,14,7
14933,120,59
14934,19,8
14936,19,8
14946,72,31
14947,15,7
14951,26,11
14956,42,22
14957,NULL,158
14958,159,69
14959,164,79
14960,50,25
14961,20,11
14962,39,18
14963,103,51
14964,178,87
14965,150,67
14966,40,16
14967,68,30
14968,120,62
14969,70,29
14971,71,34
14975,22,9
14978,NULL,130
14981,87,43
14982,60,28
14983,81,33
14984,52,22
14985,170,77
14986,375,175
14987,57,30
14988,16,7
14989,87,37
14990,99,56
14991,100,49
14992,18,8
14993,69,35
14995,146,74
14996,19,8
14997,70,35
14998,87,40
15012,55,15
15013,60,28
15014,176,88
15015,26,10
15016,95,48
15020,244,122
15021,132,60
15022,58,28
15023,144,68
15024,48,24
15025,74,37
15031,34,11
15032,50,15
15033,32,16
15035,50,27
15038,32,15
15039,163,80
15040,13,6
15041,20,10
15042,53,26
15043,157,74
15049,56,18
15050,386,193
15051,66,12
15052,64,20
15053,111,59
15054,49,28
15055,60,27
15064,35,15
15065,48,29
15066,49,20
15067,58,30
15068,http://www.hotel-restaurant-carina.com,NULL
15069,22,11
15070,22,11
15071,46,22
15072,165,61
15073,18,9
15074,34,19
15075,53,23
15076,36,17
15077,NULL,70
15078,116,56
15079,26,11
15080,188,94
15081,60,30
15082,215,88
15083,108,28
15084,628,232
15085,80,29
15086,90,48
15087,68,35
15090,36,18
15093,77,39
15094,80,35
15095,54,20
15096,120,60
15097,99,51
15098,72,36
15099,50,20
15100,40,20
15103,16,8
15113,50,23
15114,100,14
15115,26,13
15116,54,29
15117,43,20
15122,33,21
15123,257,79
15124,90,30
15125,180,50
15126,111,52
15127,86,40
15128,50,19
15138,86,39
15139,40,21
15140,117,40
15141,62,27
15142,114,54
15143,70,32
15144,125,55
15145,24,12
15146,16,7
15147,62,31
15148,78,33
15151,26,12
15152,59,27
15153,112,56
15154,281,98
15155,35,17
15156,52,24
15157,86,40
15165,60,28
15166,59,31
15170,112,56
15171,156,67
15173,50,21
15174,131,55
15176,36,14
15177,30,13
15178,214,86
15179,168,81
15180,632,187
15185,17,7
15186,50,18
15188,35,15
15189,249,84
15190,19,8
15194,141,65
15195,50,24
15196,81,36
15197,48,12
15198,37,19
15199,42,17
15200,61,35
15201,75,32
15202,46,21
15203,82,47
15204,20,14
15205,38,18
15206,32,12
15207,250,117
15208,99,40
15209,93,44
15210,94,50
15211,81,36
15212,48,23
15213,34,14
15214,156,64
15215,38,19
15225,104,45
15228,61,27
15229,28,14
15236,75,30
15237,116,58
15238,37,20
15239,114,38
15240,83,31
15241,80,40
15242,21,10
15243,43,18
15244,53,20
15245,70,33
15246,12,6
15247,22,11
15248,140,19
15249,130,55
15257,98,46
15258,130,43
15259,35,15
15260,116,41
15261,90,42
15262,150,55
15263,16,7
15271,74,32
15272,53,23
15273,28,14
15278,45,14
15279,46,21
15280,144,60
15281,50,23
15287,33,15
15288,86,40
15289,202,98
15290,79,37
15291,316,107
15292,38,9
15293,177,78
15295,34,16
15296,450,150
15305,20,10
15306,290,17
15307,176,93
15308,186,86
15309,50,28
15310,146,65
15311,75,29
15313,120,54
15314,150,75
15315,23,10
15316,189,91
15317,73,33
15318,261,125
15319,23,9
15320,100,54
15321,34,16
15327,52,28
15328,NULL,103
15329,20,10
15330,95,50
15331,31,15
15332,80,27
15333,149,62
15334,14,7
15335,28,12
15336,81,40
15337,173,30
15338,184,58
15341,36,18
15358,NULL,99
15359,34,16
15360,312,156
15361,40,13
15362,24,10
15363,NULL,14
15364,49,28
15365,30,13
15366,178,84
15367,24,12
15368,60,28
15369,60,28
15375,126,63
15377,203,70
15380,267,130
15381,205,75
15382,88,44
15392,45,19
15393,84,33
15394,124,57
15395,44,22
15396,65,35
15397,154,75
15399,19,7
15400,67,30
15401,248,124
15404,86,43
15408,44,22
15409,52,20
15410,102,48
15411,94,47
15412,124,58
15413,42,21
15414,NULL,70
15415,32,16
15416,74,32
15421,28,9
15426,64,32
15427,100,63
15428,96,51
15429,80,35
15433,NULL,207
15434,180,58
15435,44,22
15436,100,43
15437,51,23
15438,39,15
15439,66,26
15440,170,85
15441,61,32
15443,150,66
15444,39,13
15446,14,6
15447,100,46
15448,60,29
15449,166,83
15456,144,75
15457,151,74
15458,129,58
15459,114,57
15460,60,28
15461,26,10
15462,55,25
15465,61,32
15466,104,65
15467,20,9
15470,68,29
15471,47,24
15472,31,13
15475,69,30
15476,310,155
15477,262,103
15478,94,47
15479,130,74
15480,32,13
15481,26,12
15485,562,281
15486,39,19
15487,28,11
15488,40,20
15500,NULL,74
15501,120,41
15505,37,18
15506,28,14
15507,77,28
15508,104,52
15509,15,6
15510,14,7
15511,44,22
15512,96,52
15513,33,12
15514,233,88
15515,49,20
15516,211,96
15517,98,49
15518,296,148
15529,34,13
15537,78,36
15538,40,20
15539,167,83
15541,42,16
15542,45,21
15543,94,46
15544,48,20
15545,94,48
15546,65,31
15547,76,33
15548,36,18
15549,593,168
15550,73,32
15551,162,62
15552,68,37
15553,19,9
15554,27,16
15555,142,58
15556,69,33
15557,776,388
15558,120,53
15559,25,10
15561,25,10
15562,60,29
15563,90,40
15566,117,60
15567,54,23
15568,NULL,80
15577,94,47
15578,51,27
15579,93,50
15580,49,24
15582,28,12
15583,87,34
15584,85,29
15585,56,27
15586,172,72
15599,594,297
15600,95,44
15607,29,14
15608,186,78
15609,72,36
15610,202,67
15611,56,28
15614,88,40
15615,74,30
15616,22,11
15621,192,96
15622,226,76
15623,NULL,28
15624,50,26
15625,44,24
15626,27,13
15628,150,72
15633,32,10
15634,20,9
15635,72,32
15636,103,48
15637,60,29
15638,57,19
15639,50,23
15643,28,12
15644,48,22
15645,16,8
15646,284,141
15647,21,8
15648,171,69
15649,177,78
15650,50,20
15660,76,35
15661,54,27
15666,56,23
15667,35,15
15668,73,34
15669,NULL,290
15670,16,7
15671,45,19
15672,60,30
15673,NULL,150
15675,182,70
15678,81,34
15679,113,43
15680,55,25
15683,38,16
15684,170,80
15685,162,81
15686,42,18
15693,26,13
15698,64,33
15699,140,70
15700,152,60
15701,95,48
15702,62,21
15703,60,25
15704,42,19
15705,96,47
15706,70,33
15707,48,22
15709,32,15
15710,304,152
15711,184,63
15712,148,63
15713,160,69
15714,234,82
15715,39,19
15716,64,32
15717,154,54
15723,139,53
15724,18,8
15725,20,9
15726,20,10
15727,50,20
15728,148,106
15729,535,268
15730,20,10
15731,38,16
15733,38,19
15739,29,12
15740,28,14
15741,185,63
15742,14,7
15743,50,15
15744,156,59
15745,234,105
15746,49,21
15747,NULL,24
15749,59,29
15750,410,189
15751,87,37
15752,38,17
15753,22,12
15755,13,6
15758,143,55
15759,38,15
15761,49,30
15762,174,55
15763,18,8
15764,99,41
15765,14,7
15766,160,63
15767,130,65
15768,NULL,65
15769,100,53
15770,200,15
15771,56,23
15772,282,141
15773,14,6
15774,52,26
15776,302,144
15777,34,16
15778,145,51
15779,76,38
15780,96,53
15781,83,57
15782,40,24
15783,40,20
15784,NULL,196
15785,69,41
15786,16,8
15787,248,117
15788,84,48
15791,99,47
15804,73,32
15805,99,47
15809,16,9
15810,25,12
15811,57,28
15812,13,5
15813,71,37
15814,74,37
15815,156,70
15816,62,31
15817,27,10
15818,60,30
15819,NULL,58
15820,66,33
15829,82,34
15830,403,151
15831,35,16
15832,86,43
15833,27,13
15834,80,40
15835,26,13
15836,54,20
15839,142,71
15840,96,45
15848,22,10
15849,46,20
15850,75,32
15851,20,7
15855,57,27
15856,46,23
15857,75,35
15858,NULL,98
15859,74,32
15862,204,102
15865,145,56
15866,31,15
15867,364,182
15868,88,30
15869,32,14
15870,60,27
15871,57,27
15872,170,77
15878,36,9
15880,26,10
15881,69,31
15882,581,180
15883,45,20
15888,49,24
15889,468,223
15890,382,141
15891,132,78
15892,59,25
15893,26,12
15894,38,17
15896,352,145
15898,21,8
15899,98,50
15900,38,13
15901,21,10
15902,284,102
15903,60,27
15905,53,29
15908,30,12
15909,84,41
15913,46,23
15917,60,28
15918,200,67
15919,25,11
15920,32,14
15922,25,10
15923,38,19
15924,28,8
15925,52,24
15926,218,90
15927,350,172
15928,24,12
15932,11,5
15933,80,37
15934,120,61
15935,29,9
15936,42,18
15937,60,22
15938,136,62
15939,19,9
15940,NULL,26
15947,24,11
15948,46,20
15949,198,99
15950,80,40
15951,82,40
15952,53,20
15953,100,49
15954,80,39
15955,21,8
15956,26,12
15957,79,38
15958,315,118
15959,39,19
15960,22,9
15963,90,39
15964,48,12
15965,450,194
15974,48,24
15976,25,12
15978,194,97
15979,38,17
15980,18,8
15981,200,55
15982,199,85
15983,198,99
15984,56,27
15985,73,33
15986,128,60
15987,69,23
15988,14,6
15989,400,155
15990,56,30
15991,NULL,158
15992,54,18
15993,10,5
15995,16,8
15996,236,46
15997,103,47
15998,72,30
15999,148,69
16000,63,30
16001,38,18
16002,86,43
16006,45,20
16007,96,48
16008,57,22
16009,89,34
16015,48,20
16016,22,9
16017,73,31
16018,99,54
16034,50,26
16035,58,35
16036,NULL,271
16037,130,52
16040,166,83
16041,119,63
16042,NULL,68
16043,14,5
16044,13,6
16045,70,25
16046,198,99
16052,31,13
16058,124,54
16059,88,42
16060,584,292
16061,120,43
16062,30,13
16067,399,140
16068,63,29
16069,274,124
16070,158,70
16071,17,7
16072,51,18
16073,36,12
16074,81,32
16075,18,9
16076,103,46
16077,40,18
16078,38,19
16079,176,69
16080,162,81
16081,71,27
16082,60,24
16089,49,27
16092,49,30
16093,NULL,68
16094,82,37
16095,56,26
16096,290,129
16097,180,85
16098,293,128
16099,380,104
16106,227,103
16107,30,12
16108,20,8
16110,195,96
16111,22,10
16112,32,12
16113,38,17
16115,150,70
16116,96,47
16119,232,116
16120,55,25
16121,58,28
16122,38,17
16124,56,24
16125,32,15
16127,39,14
16129,29,12
16130,23,13
16131,NULL,20
16132,112,48
16138,42,19
16139,136,68
16140,56,28
16141,12,6
16142,84,42
16143,10,7
16144,26,12
16145,317,109
16146,200,71
16147,148,67
16148,311,149
16149,140,67
16150,1758,514
16151,52,20
16152,65,30
16156,61,31
16157,99,46
16158,20,10
16163,141,19
16164,36,16
16165,48,24
16166,45,17
16167,62,30
16168,77,31
16169,352,138
16170,46,22
16171,240,120
16172,39,21
16176,155,59
16177,120,52
16178,55,28
16186,62,37
16187,20,9
16190,121,46
16191,46,20
16192,53,28
16193,41,19
16194,180,80
16195,30,13
16196,176,71
16197,62,37
16198,24,12
16199,32,14
16200,91,43
16201,21,10
16203,118,59
16204,30,15
16205,27,13
16206,71,34
16212,195,91
16213,180,85
16214,55,25
16215,40,18
16216,17,9
16217,38,16
16218,27,19
16219,105,59
16220,64,33
16221,49,20
16228,57,25
16233,24,8
16234,43,19
16235,106,49
16236,140,58
16237,111,54
16238,38,18
16239,120,66
16240,446,120
16241,102,50
16242,90,45
16243,92,38
16244,45,14
16245,65,31
16249,161,79
16250,40,16
16251,82,36
16252,46,23
16253,211,88
16254,199,83
16255,38,19
16256,60,30
16270,470,233
16272,136,60
16273,78,39
16274,213,80
16275,NULL,66
16276,42,18
16277,146,71
16278,56,23
16279,52,26
16287,86,40
16289,94,40
16290,119,45
16291,92,45
16294,99,49
16295,50,24
16296,80,32
16297,NULL,18
16298,247,86
16302,25,11
16304,14,7
16305,62,30
16306,16,8
16307,NULL,19
16308,56,32
16309,94,46
16310,52,26
16312,141,52
16313,40,20
16314,38,21
16315,156,59
16316,70,29
16317,76,36
16318,104,50
16319,240,106
16320,32,16
16321,19,10
16322,72,30
16323,NULL,169
16324,10,10
16325,39,20
16327,90,30
16338,49,24
16339,58,28
16340,35,15
16341,50,20
16342,54,21
16347,164,69
16348,43,20
16349,42,20
16350,43,18
16351,163,59
16352,16,7
16353,20,8
16354,94,27
16366,63,30
16367,60,26
16368,96,48
16376,26,7
16377,49,20
16378,78,37
16379,18,9
16380,216,87
16381,30,12
16386,344,72
16387,40,24
16388,63,31
16389,30,10
16390,61,27
16391,24,12
16392,140,61
16393,170,85
16396,218,70
16398,194,97
16399,110,53
16401,80,40
16402,102,49
16403,149,69
16404,17,9
16405,28,13
16406,16,6
16407,75,33
16415,109,53
16416,288,144
16417,172,72
16418,72,30
16419,46,30
16420,53,24
16421,24,9
16422,60,28
16425,21,8
16426,84,42
16427,74,42
16428,92,42
16429,67,30
16430,17,6
16431,36,12
16432,48,24
16433,146,60
16434,215,97
16435,105,48
16436,16,8
16447,54,27
16448,164,82
16449,225,75
16450,120,54
16452,36,16
16457,47,19
16459,40,17
16461,20,10
16462,96,46
16463,27,11
16467,73,43
16469,20,7
16470,108,54
16471,64,28
16472,38,21
16473,69,39
16474,25,9
16475,29,10
16476,47,21
16477,38,18
16478,65,28
16490,55,25
16491,18,18
16492,24,12
16493,71,38
16494,49,24
16495,49,23
16496,200,97
16503,28,14
16504,62,31
16505,23,9
16509,110,49
16510,35,15
16511,36,17
16512,NULL,152
16513,527,250
16514,160,58
16516,123,58
16518,192,96
16520,139,63
16522,205,83
16523,90,34
16524,61,31
16525,28,11
16527,443,199
16536,94,42
16537,50,21
16538,36,16
16539,48,24
16540,44,22
16544,58,27
16545,130,45
16546,84,39
16547,122,48
16548,41,18
16549,307,107
16550,28,12
16551,45,14
16552,30,14
16559,50,19
16560,49,21
16561,84,42
16562,19,8
16563,110,48
16564,28,13
16565,56,22
16574,122,56
16575,195,90
16576,22,10
16577,63,26
16579,36,16
16580,40,20
16582,35,17
16583,80,37
16584,117,63
16585,27,15
16586,43,12
16587,30,15
16588,98,23
16589,94,43
16593,53,26
16594,102,49
16597,NULL,18
16598,80,37
16601,271,80
16602,38,18
16603,142,60
16604,50,25
16607,82,40
16608,68,30
16609,34,14
16615,24,13
16616,42,20
16617,36,17
16618,92,44
16620,48,23
16621,35,15
16622,70,36
16624,92,48
16625,288,139
16626,15,7
16627,NULL,25
16628,71,36
16629,41,17
16630,111,51
16633,144,67
16635,148,50
16636,80,36
16637,169,84
16638,21,14
16639,137,60
16640,34,17
16646,58,23
16651,47,24
16652,26,10
16653,244,122
16654,55,30
16655,56,22
16656,106,53
16657,70,29
16658,128,42
16659,10,5
